date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-06-15,358.17,10848254.0,TSLA,353.5567,347.108,338.47,316.335,304.0629,298.8065,355.7883,351.5807,346.2929,329.875,317.9385,305.2144,359.8369,359.8866,358.0192,345.3642,333.6338,312.4621,350.4639,348.5813,343.5513,334.0081,316.2885,310.5924,96.7176,91.5838,87.1038,75.4792,68.2786,58.8836,92.5558,76.593,60.4531,28.8732,18.5501,11.098,15.4,40.51,38.67,79.32,71.69,70.48,72.4592,98.7457,96.4882,122.5282,149.8595,256.2038,0.3227,0.3227,0.3227,0.3227,0.3227,0.3227,93.4352,83.1677,74.2076,50.9584,36.5572,17.7672,1.0449,1.1275,1.121,1.2845,1.2502,1.245,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,19.0476,100.0,59.5238,97.6957,91.9465,85.094,62.3082,46.1787,22.9691,0.6746,2.3734,4.3485,10.5568,14.6091,19.9841,57.8751,56.5682,53.9969,45.4598,39.6783,31.9018,0.2807,1.646,4.1107,18.6692,38.0669,102.5328,24.0823,39.2307,51.0443,80.3933,103.3897,163.6795,353.5567,341.1391,365.9742,347.108,327.4212,366.7948,306.4749,370.4651,338.47,368.4813,264.1887,316.335,304.0629,248.9893,359.1364,298.8065,256.9262,340.6869,3.8725,3.8725,3.7704,3.5268,3.4643,3.4107,288.2729,312.4333,15.7433,7.2963,8.447,84.2213,85.8303,6.2973,56.4448,287.6709,183193446.4719,443994841.0
2018-06-18,370.83,12073226.0,TSLA,362.24,354.854,346.29,322.5543,308.1719,300.6513,364.425,359.488,354.3829,337.141,324.0083,308.5643,369.7322,368.9531,366.991,354.1395,341.5669,318.011,359.5155,358.4696,355.6751,343.3899,324.9897,313.9871,98.3661,94.1768,90.0166,78.4579,70.9128,60.6402,94.5441,80.0131,64.3157,31.5028,20.0273,11.4424,26.05,38.73,54.74,87.07,86.29,77.48,100.0,118.2995,114.7918,124.3777,146.1256,252.1344,0.8024,0.8024,0.8024,0.8024,0.8024,0.8024,96.7322,88.3536,80.0333,56.9158,41.8256,21.2804,1.0756,1.1166,1.1732,1.3068,1.3033,1.2641,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,14.2857,100.0,57.1429,98.5208,93.6937,87.4912,65.6877,49.5701,25.5642,0.3984,1.7625,3.5144,9.4502,13.5585,19.2452,53.4694,54.1347,52.6767,45.6332,40.2131,32.4643,0.1871,1.3168,3.5235,17.3357,36.2542,100.0916,25.1149,40.4445,52.8123,83.7109,107.5264,168.8424,362.24,350.0864,374.3936,354.854,334.4197,375.2883,313.2559,379.3241,346.29,378.3201,266.7885,322.5543,308.1719,246.9994,369.3444,300.6513,253.412,347.8906,4.2221,4.0294,3.8623,3.5334,3.4336,3.3393,288.3966,313.0173,18.0075,7.6484,10.3591,87.0187,91.3313,7.7695,64.1094,292.2908,191625241.853,456068067.0
2018-06-19,352.55,12761903.0,TSLA,360.5167,356.81,351.2743,326.8993,311.7781,301.9006,359.58,358.72,355.9479,341.1405,328.0426,310.9782,358.7705,363.0356,364.28,356.4777,345.1924,321.5092,359.3289,358.2523,355.2734,344.4964,328.17,315.1923,47.1158,60.5219,65.2062,65.9923,62.9831,57.0359,74.135,75.0776,63.7181,32.9881,21.0293,11.6876,-5.17,9.78,34.89,60.83,75.73,52.47,-64.3672,6.0196,40.6334,82.4336,107.3572,190.6902,-0.5309,-0.5309,-0.5309,-0.5309,-0.5309,-0.5309,-5.7684,21.0437,30.4125,31.9845,25.9662,14.0718,0.9855,1.0285,1.1098,1.2085,1.2736,1.1749,100.0,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,9.5238,97.619,54.7619,33.3167,55.3353,60.1324,52.2969,41.0708,21.7386,14.9834,11.0297,10.1978,12.491,15.3194,19.9064,29.9555,38.3594,40.9607,39.8787,36.6733,30.9651,8.3748,9.3034,11.2701,24.3474,42.7778,105.9585,16.7432,32.3556,45.2676,77.7315,102.4061,164.8223,360.5167,345.2266,375.8067,356.81,339.7899,373.8301,327.91,374.6385,351.2743,381.8514,271.9472,326.8993,311.7781,249.5049,374.0513,301.9006,252.083,351.7182,5.2847,4.7851,4.4782,3.9492,3.7717,3.5948,288.5217,313.4126,18.1179,6.2071,11.9108,82.8369,71.349,8.7241,59.2888,297.9916,185633864.2341,443306164.0
2018-06-20,362.22,8383656.0,TSLA,361.8667,360.298,355.5771,332.4343,315.4795,303.6144,360.4317,360.5233,358.6843,345.8499,332.6283,313.7838,361.7274,364.6128,366.2526,360.5709,349.9278,325.6352,359.3737,358.5184,356.06,347.5896,332.19,317.4401,62.5842,68.0675,70.2643,68.8149,65.1478,58.3766,60.5289,71.1291,63.2059,34.3673,21.9837,11.9269,4.05,17.44,30.12,77.49,77.73,71.98,-21.0174,12.9137,52.6167,80.2663,102.7764,180.9194,0.3376,0.3376,0.3376,0.3376,0.3376,0.3376,25.1685,36.1351,40.5286,37.6299,30.2957,16.7531,1.0113,1.0506,1.0907,1.2722,1.2732,1.248,66.6667,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,90.4762,4.7619,95.2381,52.381,33.3167,55.3353,60.1324,52.2969,41.0708,21.7386,11.2468,9.3199,9.0191,11.6913,14.638,19.4432,22.4851,32.4128,36.2262,37.3257,35.042,30.2445,5.5832,7.4428,9.6601,22.6083,40.7408,103.4356,11.1622,25.8845,38.8008,72.1793,97.5296,160.898,361.8667,346.9327,376.8006,360.298,348.1054,372.4906,337.4056,373.7487,355.5771,384.8324,280.0362,332.4343,315.4795,250.9353,380.0238,303.6144,250.6652,356.5636,4.5684,4.4094,4.2242,3.8133,3.6589,3.4969,288.6486,313.9007,18.7694,5.4868,13.2825,75.0685,62.5253,9.5385,59.7429,303.2933,191092044.1501,451689820.0
2018-06-21,347.51,7967145.0,TSLA,354.0933,358.256,356.2543,336.4121,318.9319,305.1415,353.2533,356.2607,356.6675,347.86,335.5401,315.8254,351.5573,356.8757,360.6745,360.0135,351.39,328.129,357.535,358.1822,355.966,347.5823,333.729,318.6203,37.5336,49.9232,55.854,60.578,59.5825,55.6696,44.3199,62.4747,59.9937,34.9831,22.6125,12.0975,-23.32,-10.21,4.74,55.69,72.5,64.14,-96.5011,-105.5643,-37.7919,54.2047,80.4742,146.4258,-0.7265,-0.7265,-0.7265,-0.7265,-0.7265,-0.7265,-24.9328,-0.1535,11.7081,21.1559,19.1649,11.3393,0.9371,0.9715,1.0138,1.1908,1.2636,1.2263,33.3333,0.0,60.0,40.0,0.0,57.1429,0.0,78.5714,85.7143,0.0,92.8571,50.0,11.902,27.857,40.7206,42.9882,35.1884,19.094,17.8211,13.9378,12.537,13.3947,15.6242,19.7866,14.0302,24.7016,29.761,33.5944,32.59,29.126,9.4521,11.6842,14.0101,26.7234,44.5308,106.7029,7.4414,20.7076,33.2579,67.0236,92.8854,157.0671,354.0933,341.886,366.3007,358.256,342.2095,374.3025,339.767,372.7416,356.2543,384.1187,288.7056,336.4121,318.9319,255.6726,382.1912,305.1415,250.9312,359.3519,5.0875,4.8247,4.5939,4.1008,3.9055,3.6948,288.7765,314.2368,17.8925,3.6879,14.2045,55.7667,33.4258,10.1898,53.7525,308.2238,184115604.0573,443722675.0
2018-06-22,333.63,10266059.0,TSLA,347.7867,353.348,354.6614,339.0471,321.53,306.3361,343.0217,348.052,351.0114,347.489,336.8763,317.1505,337.5929,344.6852,350.6415,355.918,350.1574,329.1769,354.3975,356.284,355.4911,346.9437,333.7231,319.0253,23.9597,37.9817,45.5666,54.0088,54.9331,53.2815,49.9266,53.4893,52.0042,34.1164,22.5784,12.1152,-18.92,-24.54,-11.15,36.89,54.56,50.17,-100.0,-151.0062,-197.2429,-0.1574,42.8599,96.6421,-0.8844,-0.8844,-0.8844,-0.8844,-0.8844,-0.8844,-52.0805,-24.0366,-8.8668,8.0176,9.8662,6.563,0.9463,0.9315,0.9677,1.1243,1.1955,1.177,100.0,0.0,100.0,20.0,100.0,42.8571,7.1429,71.4286,80.9524,0.0,90.4762,47.619,61.1398,17.5477,4.067,22.8498,21.8971,12.8404,36.9928,27.0485,22.647,19.0186,19.4317,21.664,8.9211,18.9728,24.5672,30.2841,30.3275,28.0471,20.5714,23.6174,26.2786,39.0846,56.6803,118.4323,4.961,16.5661,28.5067,62.2362,88.4622,153.3274,347.7867,324.4398,371.1336,353.348,327.9259,378.7701,332.7768,376.5461,354.6614,381.4815,296.6128,339.0471,321.53,260.5937,382.4663,306.3361,251.8789,360.7932,5.556,5.2342,4.9685,4.3998,4.1633,3.9014,288.9048,314.4307,15.8943,1.3518,14.5425,39.3844,22.2021,9.928,47.6908,312.8093,175502253.8149,433456616.0
2018-06-25,333.01,6931304.0,TSLA,338.05,345.784,351.1314,342.0386,324.1567,307.5818,335.6333,341.2727,345.5986,346.6841,337.92,318.3911,332.6461,337.6944,343.6635,352.2912,348.8945,330.083,344.8919,351.2963,353.7754,346.1409,333.6796,319.426,23.3929,37.4811,45.1334,53.7285,54.7328,53.1771,56.3728,48.3259,45.2941,32.9111,22.363,12.0877,-29.21,-37.82,-24.71,41.88,55.16,52.32,-77.4902,-104.9556,-139.4729,-43.7841,22.8126,73.3102,0.2634,0.2634,0.2634,0.2634,0.2634,0.2634,-53.2142,-25.0378,-9.7332,7.457,9.4655,6.3542,0.9194,0.898,0.9309,1.1439,1.1985,1.1864,100.0,33.3333,100.0,0.0,100.0,28.5714,0.0,64.2857,76.1905,0.0,88.0952,45.2381,69.2652,27.6724,5.0335,17.2421,18.0539,10.9583,37.9126,28.945,24.4723,20.2146,20.2518,22.0539,6.8841,16.3976,22.1267,28.6378,29.1754,27.4822,18.2143,23.3939,27.0246,40.7929,58.4812,120.1125,3.3073,13.2529,24.4343,57.7908,84.2498,149.6767,338.05,324.662,351.438,345.784,323.3377,368.2303,324.8327,377.4302,351.1314,375.4942,308.583,342.0386,324.1567,266.3007,382.0127,307.5818,253.1346,362.0289,4.8089,4.854,4.7373,4.3285,4.1293,3.894,289.0334,314.6165,14.0981,-0.3555,14.4536,20.9266,7.152,9.7253,45.0345,317.0737,175533845.9024,426525312.0
2018-06-26,342.0,7452487.0,TSLA,336.2133,343.674,348.8214,343.6457,327.1638,308.9275,337.6083,340.0113,343.3157,346.679,339.5421,319.992,338.2429,339.0614,343.0057,351.4619,349.2798,331.7299,344.7695,350.9347,353.3589,346.0163,334.2617,320.1263,49.4196,49.5361,52.735,57.1971,57.1138,54.5011,45.917,40.4241,39.6541,32.1027,22.2984,12.1009,-5.51,-10.55,-16.17,22.5,63.15,56.52,18.6702,-51.0429,-73.8368,-37.651,28.2818,79.7758,0.335,0.335,0.335,0.335,0.335,0.335,-1.1607,-0.9278,5.4701,14.3942,14.2275,9.0022,0.9841,0.9701,0.9549,1.0704,1.2265,1.198,100.0,0.0,100.0,0.0,100.0,14.2857,0.0,57.1429,71.4286,0.0,85.7143,42.8571,25.0054,8.817,5.8141,21.5932,21.006,12.6433,24.3932,22.7102,20.6076,18.4654,19.0239,21.3414,14.6343,19.0299,23.1518,28.6361,29.1416,27.5189,12.1428,18.7151,23.1639,37.8791,55.6964,117.2527,7.2849,15.6823,26.0237,58.7429,85.3179,151.193,336.2133,328.0141,344.4126,343.674,322.2064,365.1416,322.5608,375.082,348.8214,374.6909,312.6005,343.6457,327.1638,272.5671,381.7605,308.9275,253.9407,363.9143,4.8518,4.8192,4.6953,4.2844,4.0764,3.8249,289.1626,314.8903,13.2474,-0.965,14.2124,16.1133,18.9858,9.4981,48.0375,321.0397,181684845.1158,433977799.0
2018-06-27,344.5,8333727.0,TSLA,339.8367,340.13,345.06,345.675,330.0562,310.1281,341.7517,340.2867,342.2354,346.7929,341.1181,321.6465,342.4564,341.3843,343.6665,351.2929,349.9719,333.4765,344.6708,350.248,352.5855,345.9537,334.9503,320.7989,55.698,52.706,54.7682,58.1369,57.7624,54.8647,37.2169,35.1092,36.7917,31.7702,22.4292,12.1697,10.87,-17.72,-26.33,28.41,60.74,50.425,100.0,37.2602,-9.7849,-5.4071,45.2715,95.1943,-0.0443,-0.0443,-0.0443,-0.0443,-0.0443,-0.0443,11.396,5.4121,9.5364,16.2737,15.5249,9.7294,1.0326,0.9511,0.929,1.0899,1.2141,1.1715,66.6667,0.0,80.0,20.0,85.7143,0.0,0.0,50.0,66.6667,0.0,83.3333,40.4762,19.8167,13.8493,19.6176,27.4478,25.0467,14.9919,18.2012,19.3897,18.4461,17.4322,18.2836,20.9014,27.1978,25.6237,27.4498,30.622,30.5031,28.2736,8.0952,14.9721,19.8548,35.1734,53.0442,114.461,12.0966,19.7858,29.5461,61.7869,88.4951,154.8332,339.8367,329.9689,349.7045,340.13,328.468,351.792,325.9051,364.2149,345.06,372.7045,318.6455,345.675,330.0562,278.6193,381.493,310.1281,254.2954,365.9608,4.3035,4.4828,4.4635,4.1836,4.0102,3.7848,289.2928,315.1864,12.6293,-1.2664,13.8958,19.7486,33.108,9.0316,44.9896,324.728,180732630.0733,442311526.0
2018-06-28,349.93,8398005.0,TSLA,345.4767,340.614,344.6857,347.98,332.8281,311.4621,346.7983,343.5533,343.4529,347.3602,342.9248,323.4978,348.0931,345.7796,346.466,352.3968,351.4411,335.5817,347.0082,350.2441,352.5627,346.1413,335.9149,321.6958,68.4549,59.5967,59.214,60.1818,59.1709,55.6532,39.8731,34.011,35.8111,31.7969,22.7115,12.2838,16.92,2.42,-2.62,32.27,58.21,56.03,92.0632,120.0853,47.1689,22.3559,59.0408,104.4709,0.1164,0.1164,0.1164,0.1164,0.1164,0.1164,36.9099,19.1933,18.428,20.3637,18.3418,11.3063,1.0508,1.007,0.9926,1.1016,1.1995,1.1906,33.3333,100.0,60.0,0.0,71.4286,0.0,0.0,42.8571,61.9048,0.0,80.9524,38.0952,45.1855,29.6183,29.9274,32.1432,28.3578,16.9598,12.7975,16.1221,16.242,16.3403,17.491,20.4231,33.8963,29.6913,30.1156,31.8208,31.3378,28.7653,5.3968,11.9777,17.0184,32.6611,50.5183,111.7357,14.2944,22.0587,31.5552,63.6036,90.5111,157.3766,345.4767,338.8562,352.0972,340.614,327.64,353.588,326.0351,363.3363,344.6857,370.1222,325.8378,347.98,332.8281,283.7332,381.923,311.4621,254.5766,368.3477,4.0171,4.2462,4.2776,4.08,3.9304,3.7225,289.424,315.5339,12.4343,-1.1691,13.6035,35.548,54.5501,8.2438,47.3755,325.799,178215537.8322,450709531.0
2018-06-29,342.95,6492396.0,TSLA,345.7933,342.478,341.9329,348.755,335.6005,312.4867,345.535,344.332,343.0189,346.6895,343.845,324.9623,344.7265,344.3164,345.2034,351.4448,351.4314,336.8924,346.9653,349.6162,351.7928,346.0961,336.3681,322.1705,44.0161,48.2912,51.6069,56.3699,56.6224,54.4017,31.0028,30.0313,33.4557,31.4464,22.8166,12.3564,0.95,9.32,-19.27,10.85,58.22,43.03,-29.3055,43.8421,30.8438,-23.9258,39.1371,86.924,-0.9066,-0.9066,-0.9066,-0.9066,-0.9066,-0.9066,-11.9679,-3.4175,3.2139,12.7399,13.2449,8.8035,1.0028,1.0279,0.9468,1.0327,1.2045,1.1435,0.0,66.6667,40.0,80.0,57.1429,14.2857,0.0,35.7143,57.1429,0.0,78.5714,35.7143,13.2623,14.1123,19.3233,26.8909,24.9167,15.3354,18.4458,18.7377,18.0594,17.2685,18.0834,20.6727,24.0866,24.8952,26.7104,29.9718,30.0855,28.1616,7.2979,13.2821,18.2872,34.0281,51.8126,112.7753,9.5296,17.6469,27.0473,59.0605,86.201,153.6296,345.7933,339.8079,351.7788,342.478,331.534,353.422,329.9509,353.9148,341.9329,369.3232,328.1868,348.755,335.6005,291.3463,379.8546,312.4867,254.9236,370.0497,3.8455,4.1338,4.2181,4.1042,3.9784,3.7874,289.5559,315.808,11.5831,-1.6163,13.1994,49.0524,59.4992,7.3801,40.6447,329.1542,172335525.0357,444217135.0
2018-07-02,335.07,18759765.0,TSLA,342.65,342.89,340.1557,348.205,337.66,313.2943,340.1733,341.8627,341.3032,344.8649,343.7968,326.0127,337.5308,339.1365,340.9049,348.6174,349.9857,337.3811,345.5546,349.4602,350.9359,345.9765,336.3138,322.3887,27.4319,38.0936,44.1386,52.3394,53.8721,53.0229,36.19,28.8869,30.0798,29.9711,22.3977,12.3008,-9.43,2.06,-12.44,-7.7,43.25,33.92,-88.3871,-24.9619,14.9612,-48.9672,21.2362,74.5334,-0.7157,-0.7157,-0.7157,-0.7157,-0.7157,-0.7157,-45.1362,-23.8127,-11.7229,4.6789,7.7441,6.0458,0.9726,1.0062,0.9642,0.9775,1.1482,1.1126,100.0,100.0,20.0,100.0,42.8571,0.0,71.4286,28.5714,52.381,0.0,76.1905,33.3333,46.5642,24.3093,9.824,10.7923,14.0213,10.0218,28.4234,25.3015,23.1954,20.2643,20.1118,21.6135,10.3629,15.4058,19.0456,25.1674,26.6714,26.4281,17.4253,23.1857,28.2347,44.1575,61.9054,122.6502,6.3531,14.1175,23.1834,54.8419,82.0962,149.9717,342.65,330.5094,354.7906,342.89,333.3359,352.4441,328.3204,351.991,340.1557,369.7716,326.6384,348.205,337.66,297.9558,377.3642,313.2943,255.4391,371.1495,6.0988,5.4698,5.1898,4.6453,4.3744,4.0323,289.6881,316.0006,10.1555,-2.4351,12.5906,55.3507,52.0028,6.0832,38.4576,373.73,159182743.9063,425457370.0
2018-07-03,310.86,12282638.0,TSLA,329.6267,336.662,336.9029,345.7821,338.3324,313.9231,324.2783,331.186,333.9793,339.8855,341.3604,325.8995,316.9591,322.9325,327.5304,340.2274,344.4659,335.6207,330.1348,341.1686,347.1657,344.4094,336.0282,322.238,10.0249,21.0349,29.063,42.3262,46.574,49.1058,49.6193,34.0747,31.2293,28.4828,21.3593,12.0621,-39.07,-31.14,-22.77,-33.92,14.12,26.41,-100.0,-166.6667,-169.7925,-200.6361,-99.4303,8.4099,-0.9162,-0.9162,-0.9162,-0.9162,-0.9162,-0.9162,-79.9502,-57.9303,-41.8741,-15.3476,-6.8519,-1.7883,0.8883,0.9089,0.9318,0.9016,1.0476,1.0928,100.0,66.6667,100.0,80.0,100.0,85.7143,100.0,21.4286,47.619,4.7619,73.8095,30.9524,76.4781,54.8262,38.1265,9.1346,0.5916,2.2743,47.9646,39.2223,34.1987,26.8587,24.8384,24.1465,6.393,11.4439,15.3192,22.3625,24.5462,25.2703,31.7768,38.7086,44.3612,61.1634,79.1175,139.89,4.2354,11.294,19.8715,50.9246,78.1869,146.401,329.6267,302.3178,356.9355,336.662,309.1623,364.1617,313.1576,360.6481,336.9029,374.7089,316.8554,345.7821,338.3324,301.0164,375.6483,313.9231,256.7657,371.0805,7.104,6.3495,5.9612,5.2326,4.8794,4.4373,289.8194,315.9492,6.99,-4.4805,11.4705,46.1497,26.9471,4.4879,35.6691,373.2912,148160692.4379,413174732.0
2018-07-05,309.16,17476374.0,TSLA,318.3633,329.594,333.4957,342.3136,339.191,314.2819,314.045,322.0187,327.0436,335.0026,338.7084,325.6779,309.0164,313.4449,318.2216,332.9803,339.3313,333.8123,320.8127,332.3422,343.4315,341.3827,335.6513,322.1232,9.3969,20.2393,28.2719,41.7226,46.1135,48.8463,61.3903,40.501,33.9521,27.8445,20.7609,11.8327,-33.79,-35.34,-23.85,-48.56,18.03,15.07,-76.7458,-105.4945,-144.6145,-202.4274,-162.8693,-21.3493,-0.2532,-0.2532,-0.2532,-0.2532,-0.2532,-0.2532,-81.2063,-59.5213,-43.4562,-16.5549,-7.7731,-2.3075,0.9015,0.8974,0.9284,0.8643,1.0619,1.0512,100.0,33.3333,100.0,60.0,100.0,71.4286,100.0,14.2857,42.8571,0.0,71.4286,28.5714,84.9321,66.2058,50.2888,19.5467,8.7923,2.4284,55.5922,45.7536,39.8081,30.5994,27.6241,25.7025,4.5295,9.303,13.1674,20.593,23.1591,24.4837,34.6546,44.4369,51.4939,70.2646,88.82,150.0292,2.8236,9.0352,17.0327,47.2871,74.4637,142.9152,318.3633,294.6958,342.0309,329.594,296.2421,362.9459,302.6971,364.2943,333.4957,375.9455,308.6816,342.3136,339.191,305.6166,372.7654,314.2819,257.4387,371.1252,6.7211,6.283,5.9773,5.3053,4.9524,4.4954,289.9497,315.8814,4.2947,-5.7407,10.0353,31.2923,14.9271,2.621,37.8746,372.0192,155576369.0224,395698358.0
2018-07-06,308.9,8865451.0,TSLA,309.64,321.388,328.7671,338.7943,338.6862,314.4279,309.3133,315.1207,320.8946,330.5474,335.9546,325.4276,306.8717,308.6076,312.3053,327.0487,334.7934,332.0912,315.5181,321.9234,335.7512,338.5229,335.3765,322.0454,9.2637,20.0941,28.1353,41.6248,46.0403,48.8059,69.2375,45.6419,36.2859,27.2518,20.191,11.6088,-26.17,-41.03,-33.1,-49.27,-10.6,6.13,-42.4219,-67.688,-89.143,-152.1924,-153.1141,-19.0695,0.3918,0.3918,0.3918,0.3918,0.3918,0.3918,-81.4726,-59.8119,-43.7295,-16.7504,-7.9193,-2.3883,0.9219,0.8827,0.9032,0.8624,0.9668,1.0202,66.6667,0.0,80.0,40.0,85.7143,57.1429,92.8571,7.1429,38.0952,95.2381,69.0476,26.1905,84.9321,66.2058,50.2888,19.5467,8.7923,2.4284,44.749,40.504,36.4937,29.2195,26.7446,25.2561,3.6461,8.2356,12.0711,19.6643,22.4218,24.0586,23.103,35.5495,44.1376,65.2457,84.5905,146.4571,1.8824,7.2282,14.5995,43.9095,70.9178,139.5125,309.64,307.9016,311.3784,321.388,292.152,350.624,294.6574,362.8769,328.7671,375.2459,302.3427,338.7943,338.6862,303.6557,373.7167,314.4279,257.6722,371.1835,5.5712,5.6826,5.5934,5.1634,4.8758,4.4697,290.079,315.8115,2.1132,-6.3377,8.4509,18.3461,13.1642,1.3158,35.0011,369.7452,158860195.4603,386832907.0
2018-07-09,318.51,7596753.0,TSLA,312.19,316.5,325.0543,335.0571,338.8014,314.8217,313.7483,314.1613,318.3304,327.8429,334.1204,325.6175,314.05,311.8291,312.9689,324.6627,332.4968,331.3494,316.1585,321.3729,333.7154,336.5103,335.2875,322.0125,49.1831,39.9948,40.5299,46.6053,49.1683,50.361,57.262,44.4831,35.8481,26.1906,19.432,11.3352,7.65,-24.44,-25.99,-52.32,2.42,16.54,100.0,-20.0005,-45.6492,-97.7729,-114.6654,-0.5925,0.6198,0.6198,0.6198,0.6198,0.6198,0.6198,-1.6339,-20.0103,-18.9402,-6.7895,-1.6633,0.7221,1.0246,0.9287,0.9246,0.8589,1.0077,1.0548,33.3333,0.0,60.0,20.0,71.4286,42.8571,85.7143,0.0,33.3333,90.4762,66.6667,23.8095,33.3108,39.848,33.2213,12.3944,4.252,0.1153,34.2734,35.2262,33.1315,27.8086,25.8421,24.7953,17.1454,15.1516,16.6075,21.6753,23.7341,24.7382,15.402,28.4396,37.8322,60.5853,80.5623,142.97,7.7049,12.2325,18.9638,47.2231,73.9907,142.6408,312.19,303.2496,321.1304,316.5,296.654,336.346,293.0073,357.1013,325.0543,368.181,301.9333,335.0571,338.8014,304.0542,373.5486,314.8217,258.1878,371.4555,4.703,5.0695,5.1215,4.8858,4.6608,4.3103,290.2078,315.8385,1.1467,-5.8434,6.9901,17.1282,23.2935,-0.1782,37.4609,367.5394,166442505.9641,394429660.0
2018-07-10,322.47,9471498.0,TSLA,316.6267,313.98,321.1314,332.9086,339.0305,315.1936,318.8883,316.1513,317.6843,326.1646,332.6358,325.9732,319.9296,316.2032,315.4211,323.7467,331.1706,331.0071,318.7763,321.4445,332.1978,335.7768,335.2046,322.0166,60.0475,46.8173,45.0834,48.5531,50.4121,50.9895,43.638,37.4134,32.4598,24.5323,18.5949,11.1383,13.31,-12.6,-27.46,-30.08,4.81,15.62,100.0,110.1718,1.5927,-50.5342,-78.3942,19.7031,-0.2465,-0.2465,-0.2465,-0.2465,-0.2465,-0.2465,20.0951,-6.3653,-9.8333,-2.8938,0.8242,1.9791,1.0431,0.9624,0.9215,0.9147,1.0151,1.0509,0.0,100.0,40.0,0.0,57.1429,28.5714,78.5714,0.0,28.5714,85.7143,64.2857,21.4286,16.3901,9.1343,12.1298,2.975,1.8538,3.0683,26.2433,30.8479,30.2942,26.6031,25.0681,24.398,36.5323,25.6841,23.7399,25.0659,26.0151,25.9426,10.268,22.7517,32.4276,56.2578,76.726,139.566,14.2937,18.9431,25.4118,53.0071,79.6245,148.4017,316.6267,305.2312,328.0222,313.98,302.9755,324.9845,296.3187,345.9441,321.1314,365.1043,300.7129,332.9086,339.0305,304.7839,373.277,315.1936,258.5689,371.8183,4.0444,4.5743,4.7421,4.6842,4.5197,4.2236,290.3363,315.9048,0.6922,-5.0383,5.7305,25.8615,41.1268,-1.1579,37.6079,365.3999,164278176.3259,403901158.0
