date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Lower Band 5,Real Middle Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Upper Band 14,Real Lower Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Lower Band 42,Real Upper Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-06-01,14.59,2935679.0,AZM.MI,9.5617,11.459,12.4036,13.7358,14.601,15.5665,9.6442,10.525,11.312,12.7863,13.5856,14.8268,10.9021,10.1114,10.2427,11.3494,12.2104,13.7019,8.1709,8.3214,8.6114,9.5361,10.2427,11.5849,60.3138,55.4147,53.3121,50.448,49.3892,48.4144,58.9318,56.1062,53.0721,39.9571,30.1449,16.1704,0.56,-0.15,-0.085,-0.6105,-1.9558,-1.8847,52.1435,43.8885,38.9359,24.982,-6.3086,-59.386,0.6559,0.6559,0.6559,0.6559,0.6559,0.6559,20.6276,10.8295,6.6242,0.8961,-1.2216,-3.1712,1.0399,0.9898,0.9942,0.9598,0.8818,0.8856,100.0,66.6667,0.0,80.0,0.0,85.7143,92.8571,0.0,9.5238,95.2381,54.7619,97.619,21.3824,11.6308,7.4421,1.6309,0.6629,3.0244,38.6712,42.839,44.2972,45.415,45.1055,42.7767,59.7068,54.1156,51.4206,46.9209,44.5114,40.2651,9.5161,11.6807,12.7784,14.6443,15.6639,17.7152,14.6925,14.7555,14.8333,15.1299,15.4576,16.6751,-3.9666,23.0899,9.5617,-0.0096,11.459,22.9276,22.5462,2.261,12.4036,13.7358,21.403,6.0687,7.8432,21.3587,14.601,10.4066,20.7264,15.5665,56.2205,37.377,28.2454,15.7865,11.3343,6.7582,16.1344,16.6305,-0.8577,-0.569,-1.4266,37.299,19.6519,-9.9792,48.6329,0.0,1081928.8298,101458944.0
2018-06-04,14.55,2362509.0,AZM.MI,9.7133,11.453,12.3693,13.6755,14.4985,15.5227,12.1383,11.5553,11.8486,12.8949,13.581,14.7795,13.6509,12.3241,11.8338,11.938,12.4763,13.7216,8.2059,8.3479,8.64,9.5687,10.2882,11.6115,60.1651,55.3109,53.2231,50.3767,49.3246,48.3591,46.4153,47.2111,46.5535,37.2195,28.741,15.8574,0.455,-0.03,-0.24,-0.8447,-2.1521,-1.8395,50.2583,44.9716,40.6843,28.8203,0.3472,-53.5837,-0.4314,-0.4314,-0.4314,-0.4314,-0.4314,-0.4314,20.3303,10.6218,6.4463,0.7535,-1.3509,-3.2817,1.0323,0.9979,0.9838,0.9451,0.8711,0.8878,66.6667,33.3333,0.0,60.0,14.2857,71.4286,85.7143,21.4286,4.7619,90.4762,52.381,95.2381,21.3824,11.6308,7.4421,1.6309,0.6629,3.0244,38.0793,42.344,43.845,45.0315,44.7604,42.5085,58.7929,53.4903,50.8957,46.5246,44.1708,40.0128,6.3441,9.3446,10.953,13.5982,14.918,17.2934,9.795,11.8044,12.7143,14.0491,14.7215,16.278,-4.0234,23.4501,9.7133,-0.0091,11.453,22.9151,22.4809,2.2576,12.3693,13.6755,21.3027,6.0483,7.8064,21.1906,14.4985,10.3603,20.6852,15.5227,38.1676,30.3344,24.5273,14.8244,10.9077,6.6572,16.1185,16.6279,-0.9232,-0.262,-1.1852,65.6346,36.5617,-10.0404,48.6737,0.0,1313547.3592,99096435.0
2018-06-05,13.955,2616516.0,AZM.MI,14.365,11.438,12.2571,13.5838,14.3521,15.4583,14.2592,12.3893,12.245,12.9321,13.5316,14.7066,14.1166,13.2243,12.6383,12.2785,12.6099,13.6872,10.3905,8.3723,8.6742,9.6033,10.34,11.6392,57.0288,53.4483,51.7254,49.2614,48.3365,47.5328,36.2571,39.448,40.5934,34.5845,27.4871,15.5869,13.955,-0.075,-0.785,-1.2834,-3.0739,-2.7045,-100.0,39.2231,35.2348,18.2748,-11.6409,-70.3945,-0.9265,-0.9265,-0.9265,-0.9265,-0.9265,-0.9265,14.0576,6.8967,3.4507,-1.4772,-3.327,-4.9344,0.0,0.9947,0.9467,0.9158,0.8195,0.8377,33.3333,0.0,60.0,40.0,0.0,57.1429,78.5714,14.2857,0.0,85.7143,50.0,92.8571,15.9406,8.3954,4.8324,0.3297,2.4089,4.4961,40.1669,43.5279,44.7814,45.7236,45.3792,43.0431,55.401,51.5064,49.3291,45.4231,43.2444,39.3392,4.7344,7.9807,9.8932,13.1319,14.7126,17.3866,6.53,9.4435,10.898,13.0456,14.0205,15.8905,13.7843,14.9457,14.365,-0.0108,11.438,22.8868,22.2782,2.2361,12.2571,13.5838,21.1644,6.0033,7.754,20.9503,14.3521,10.2867,20.6299,15.4583,28.1542,26.2767,22.6159,14.7005,11.0633,6.8918,16.0969,16.6253,-0.9445,-0.0854,-1.0299,97.3325,66.7553,-10.2648,47.9833,0.1468,-918186.8761,96479919.0
2018-06-06,13.93,2265602.0,AZM.MI,14.145,11.405,12.1643,13.4762,14.2145,15.3946,14.0417,13.22,12.6632,12.9783,13.4932,14.6355,14.1739,13.6917,13.1622,12.5578,12.7271,13.6543,11.9636,8.3979,8.7058,9.6408,10.3882,11.666,56.8421,53.354,51.6541,49.2121,48.2938,47.4979,27.6002,32.6548,35.1679,32.2487,26.3574,15.3495,-0.66,-0.165,-0.65,-1.5074,-2.8905,-2.6774,-93.2127,35.4849,31.6817,11.1716,-19.8846,-82.2281,-0.1538,-0.1538,-0.1538,-0.1538,-0.1538,-0.1538,13.6841,6.708,3.3082,-1.5758,-3.4124,-5.0042,0.9548,0.9883,0.9554,0.9024,0.8282,0.8388,0.0,100.0,40.0,20.0,0.0,42.8571,71.4286,7.1429,0.0,80.9524,47.619,90.4762,10.2865,5.4821,2.6155,1.8837,3.7628,5.6147,42.2692,44.5725,45.5633,46.2651,45.8539,43.4466,51.9624,49.743,48.0107,44.5544,42.5282,38.8271,3.5413,6.7695,8.8649,12.5789,14.397,17.3577,4.3533,7.5548,9.3411,12.1138,13.3529,15.5121,13.5719,14.7181,14.145,-0.0138,11.405,22.8238,22.1092,2.2193,12.1643,13.4762,20.9909,5.9615,7.7081,20.7209,14.2145,10.2152,20.5739,15.3946,20.0475,21.8057,19.9531,13.9416,10.7331,6.8287,16.0752,16.6225,-0.9353,0.0367,-0.8986,96.3884,86.4518,-9.9873,48.4726,0.292,388891.2008,94214317.0
2018-06-07,13.95,1203115.0,AZM.MI,13.945,14.195,12.1529,13.375,14.0884,15.3265,13.9442,14.0683,13.1096,13.0415,13.4692,14.5683,14.1422,13.937,13.5136,12.797,12.8373,13.6268,12.7496,10.4952,8.7288,9.6768,10.4327,11.6944,57.011,53.4362,51.7162,49.2559,48.3321,47.5295,22.1383,27.3106,30.5665,30.0624,25.2712,15.1134,-0.6,13.95,-0.08,-1.4163,-2.6479,-2.8611,-7.0707,-58.5938,34.9314,19.7964,-7.5174,-70.627,-0.2222,-0.2222,-0.2222,-0.2222,-0.2222,-0.2222,14.022,6.8724,3.4324,-1.4883,-3.3357,-4.941,0.9588,0.0,0.9943,0.9078,0.8405,0.8298,0.0,66.6667,20.0,0.0,42.8571,28.5714,64.2857,0.0,0.0,76.1905,45.2381,88.0952,11.2143,5.9335,2.9575,1.6399,3.5473,5.434,40.6324,43.7621,44.9568,45.8565,45.5114,43.1974,50.8967,49.283,47.697,44.3767,42.3931,38.7446,2.3608,5.4156,7.5985,11.6804,13.7115,16.9444,2.9572,6.0988,8.0617,11.3035,12.772,15.1978,13.9234,13.9666,13.945,13.5819,14.195,14.8081,22.0894,2.2163,12.1529,13.375,20.823,5.927,7.6696,20.5072,14.0884,10.1482,20.5047,15.3265,13.8835,17.7421,17.3086,13.0424,10.2842,6.6949,16.054,16.6197,-0.905,0.1212,-0.7838,75.7488,89.8232,-9.8715,48.8868,0.4359,41324.6453,95417432.0
2018-06-08,13.5,1353251.0,AZM.MI,13.7933,13.977,12.0679,13.3029,13.9587,15.2447,13.7217,13.8367,13.4464,13.0581,13.4157,14.4833,13.7488,13.7975,13.5417,12.8852,12.8596,13.5616,13.0362,11.7467,8.7567,9.7038,10.4719,11.7206,50.3584,50.9126,50.0298,48.2487,47.5004,46.8791,14.9937,22.217,26.2278,28.152,24.3031,14.9092,-0.455,-1.09,-0.595,-1.01,-2.7237,-3.4342,-100.0,-102.9564,29.7194,10.1773,-17.8273,-82.8402,-0.8816,-0.8816,-0.8816,-0.8816,-0.8816,-0.8816,0.7168,1.8253,0.0596,-3.5025,-4.9991,-6.2418,0.9674,0.9253,0.9578,0.9304,0.8321,0.7972,0.0,100.0,0.0,100.0,28.5714,14.2857,57.1429,14.2857,0.0,71.4286,42.8571,85.7143,0.7046,1.8428,0.1957,3.3161,4.9418,6.5361,44.9612,45.4343,46.0794,46.5354,46.0783,43.6506,45.5993,47.1403,46.2601,43.5482,41.7385,38.2946,1.9439,4.7025,6.883,11.2161,13.4285,16.911,1.9715,4.8791,6.91,10.4961,12.1638,14.8359,13.3782,14.2085,13.7933,13.3081,13.977,14.6459,21.9465,2.1892,12.0679,13.3029,20.725,5.8807,7.608,20.3094,13.9587,10.0621,20.4273,15.2447,10.6753,15.3335,15.8066,12.7526,10.2797,6.8327,16.0284,16.6167,-0.8682,0.1473,-0.7209,44.0509,72.0627,-9.8185,48.4816,0.5783,-1311926.3547,94064181.0
2018-06-11,13.8,1530077.0,AZM.MI,13.75,13.827,14.0393,13.2275,13.8661,15.1756,13.725,13.7777,13.8795,13.1244,13.4013,14.4161,13.8132,13.8691,13.6861,13.037,12.9353,13.5294,13.0573,12.058,10.4722,9.7333,10.5048,11.7465,55.5458,52.7713,51.2658,48.9974,48.1253,47.3709,10.357,18.1678,22.521,26.3743,23.3791,14.709,-0.13,-0.75,13.8,-1.055,-1.9453,-2.9021,-21.0375,-52.7355,-70.3875,16.9124,-7.6952,-72.5972,0.4658,0.4658,0.4658,0.4658,0.4658,0.4658,11.0915,5.5426,2.5316,-2.0051,-3.7494,-5.2582,0.9907,0.9485,0.0,0.929,0.8765,0.8262,33.3333,66.6667,0.0,80.0,14.2857,0.0,50.0,7.1429,0.0,66.6667,40.4762,83.3333,1.0836,1.9707,0.28,3.2648,4.8988,6.5018,39.6026,43.3905,44.7173,45.7384,45.4398,43.2051,40.4703,45.1351,44.9684,42.8462,41.1957,37.9299,1.2959,3.762,5.8997,10.415,12.7891,16.5083,1.3243,3.9133,5.9329,9.7564,11.5946,14.4927,13.3758,14.1242,13.75,13.4808,13.827,14.1732,14.7719,13.3067,14.0393,13.2275,20.6064,5.8486,7.5658,20.1663,13.8661,9.9952,20.356,15.1756,7.9042,12.5653,13.6577,11.7861,9.7119,6.5923,16.0061,16.6137,-0.8225,0.183,-0.6394,21.6264,47.1421,-9.6922,72.0149,0.7192,-536407.8753,95594258.0
2018-06-12,13.67,1372980.0,AZM.MI,13.6567,13.77,13.9079,13.1557,13.7932,15.1007,13.685,13.7253,13.7871,13.1834,13.3834,14.3461,13.7285,13.821,13.7176,13.1322,12.9825,13.489,13.0975,12.1588,11.0353,9.761,10.5317,11.7722,52.0129,51.7107,50.6326,48.6689,47.8661,47.177,8.3608,15.1181,19.4275,24.7001,22.4862,14.5086,-0.28,-0.285,-0.92,-1.005,-1.5305,-3.1458,59.4406,-21.8735,-53.7585,20.2341,-3.2128,-67.7359,-0.5806,-0.5806,-0.5806,-0.5806,-0.5806,-0.5806,4.0258,3.4214,1.2653,-2.6623,-4.2678,-5.6459,0.9799,0.9796,0.9369,0.9315,0.8993,0.8129,0.0,33.3333,0.0,60.0,0.0,71.4286,42.8571,0.0,0.0,61.9048,38.0952,80.9524,4.3683,2.9194,0.8665,2.9351,4.6284,6.291,34.6752,41.5342,43.5242,45.0775,44.9203,42.849,37.8431,44.0322,44.285,42.5068,40.946,37.7768,0.864,3.0096,5.0569,9.6711,12.1801,16.1153,0.9429,3.1906,5.1453,9.1195,11.1025,14.2076,13.411,13.9023,13.6567,13.4332,13.77,14.1068,14.518,13.2978,13.9079,13.1557,20.4964,5.8151,7.521,20.0654,13.7932,9.9263,20.2751,15.1007,6.0755,10.6014,12.1419,11.2103,9.4454,6.5506,15.9828,16.6105,-0.7737,0.195,-0.5787,18.7404,28.1392,-9.499,40.7205,0.8588,-1643649.8108,94221278.0
2018-06-13,13.62,1359082.0,AZM.MI,13.6967,13.708,13.775,13.0721,13.7087,15.0378,13.6667,13.6753,13.7152,13.2453,13.3677,14.2772,13.6552,13.7551,13.7105,13.2009,13.0185,13.448,13.1217,12.2584,11.4938,9.7903,10.5607,11.7937,50.1719,51.2159,50.3536,48.534,47.7622,47.1011,5.7771,12.4933,16.7021,23.1633,21.645,14.3163,0.12,-0.31,-0.93,-1.17,-1.7747,-2.6416,-100.0,-53.8462,-65.962,20.7555,-2.6618,-67.2576,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,0.3439,2.4317,0.7072,-2.9319,-4.4756,-5.7978,1.0089,0.9777,0.9361,0.9209,0.8847,0.8376,66.6667,0.0,20.0,40.0,0.0,57.1429,35.7143,7.1429,14.2857,57.1429,35.7143,78.5714,0.6097,1.994,0.3501,3.1848,4.8216,6.4333,32.579,40.5948,42.9201,44.753,44.6707,42.6867,32.9788,42.2467,43.2217,41.9904,40.5612,37.5264,0.621,2.4527,4.3795,9.0253,11.6451,15.7766,0.6286,2.5525,4.4103,8.4681,10.5738,13.8694,13.5449,13.8484,13.6967,13.3988,13.708,14.0172,14.1117,13.4383,13.775,13.0721,20.3629,5.7814,7.4774,19.94,13.7087,9.8572,20.2184,15.0378,4.6648,8.872,10.7025,10.5763,9.1143,6.4609,15.9591,16.6072,-0.7247,0.1962,-0.5285,25.4631,21.9433,-9.2766,38.3156,0.9969,-2725368.1373,92862196.0
2018-06-14,13.61,1980551.0,AZM.MI,13.6333,13.64,13.7257,12.9914,13.6311,14.975,13.6233,13.6427,13.6739,13.317,13.3587,14.2108,13.6206,13.7052,13.6964,13.2574,13.0515,13.4103,13.3387,12.3661,11.6544,9.8188,10.5878,11.8149,49.6448,51.0936,50.2889,48.5051,47.7404,47.0855,8.0238,10.2133,14.5001,21.789,20.8705,14.1382,-0.19,-0.34,-0.345,-1.13,-1.6284,-2.6374,-100.0,-99.835,-103.304,20.8688,-2.9515,-67.6982,0.0,0.0,0.0,0.0,0.0,0.0,-0.7104,2.1872,0.5778,-2.9898,-4.5192,-5.8289,0.9862,0.9756,0.9753,0.9233,0.8931,0.8377,33.3333,100.0,0.0,100.0,0.0,100.0,28.5714,0.0,9.5238,52.381,33.3333,76.1905,12.5174,1.0936,1.2877,3.9241,5.3805,6.8357,35.443,41.0573,43.1169,44.8221,44.7239,42.737,27.5571,40.169,42.0206,41.4372,40.1568,37.2681,0.539,2.0871,3.8788,8.5056,11.2155,15.5259,0.4191,2.042,3.7802,7.8633,10.0703,13.5391,13.5808,13.6858,13.6333,13.4453,13.64,13.8347,14.043,13.4084,13.7257,12.9914,20.2314,5.7514,7.4375,19.8248,13.6311,9.7906,20.1594,14.975,3.7244,7.4702,9.4428,9.9592,8.7741,6.3554,15.9357,16.6039,-0.6765,0.1926,-0.484,25.9687,23.3907,-8.782,43.7449,1.1337,-2487702.0173,90881645.0
2018-06-15,13.495,2714046.0,AZM.MI,13.575,13.639,13.6636,12.9139,13.5386,14.9052,13.5542,13.5943,13.6162,13.3842,13.3463,14.142,13.523,13.6086,13.6328,13.2775,13.0634,13.366,13.4082,12.3715,11.8292,9.8457,10.617,11.8363,42.0276,49.3988,49.4371,48.1495,47.4792,46.9033,10.4071,8.5084,12.6554,20.522,20.1374,13.9659,-0.175,-0.005,-0.435,-1.085,-1.9424,-2.9324,-85.8209,-107.6642,-103.0935,21.8833,-1.3113,-66.774,-0.5714,-0.5714,-0.5714,-0.5714,-0.5714,-0.5714,-15.9449,-1.2025,-1.1259,-3.7009,-5.0416,-6.1933,0.9872,0.9996,0.9688,0.9256,0.8742,0.8215,0.0,100.0,40.0,100.0,14.2857,100.0,21.4286,0.0,4.7619,47.619,30.9524,73.8095,15.1736,1.6888,1.5875,4.0504,5.4738,6.9013,30.1335,39.1883,42.0405,44.3194,44.3526,42.4998,22.1936,37.8866,40.7266,40.869,39.7491,37.0124,0.3793,1.6897,3.3447,7.9181,10.7015,15.1763,0.2794,1.6336,3.2402,7.3016,9.5907,13.2168,13.4616,13.6884,13.575,13.4414,13.639,13.8366,13.9665,13.3606,13.6636,12.9139,20.1073,5.7205,7.3979,19.6794,13.5386,9.7219,20.0884,14.9052,3.1093,6.3902,8.4221,9.4564,8.514,6.3002,15.9112,16.6004,-0.6318,0.179,-0.4527,19.4449,23.6256,-8.4529,36.9256,1.2691,-4204751.5275,88167599.0
2018-06-18,13.785,2358389.0,AZM.MI,13.63,13.636,13.64,12.8964,13.4633,14.8394,13.6592,13.643,13.6466,13.5003,13.3687,14.0899,13.7091,13.7141,13.7153,13.3686,13.1271,13.3523,13.443,12.3805,11.8666,9.8647,10.6446,11.8598,63.3175,54.1889,51.8373,49.1616,48.2292,47.4289,8.4102,7.1349,10.8485,19.2984,19.4158,13.7895,0.165,-0.015,-0.165,-0.245,-1.5813,-2.7608,100.0,35.7143,29.4248,28.2865,10.3948,-56.9647,0.8772,0.8772,0.8772,0.8772,0.8772,0.8772,26.6349,8.3778,3.6746,-1.6768,-3.5415,-5.1423,1.0121,0.9989,0.9882,0.9825,0.8971,0.8331,0.0,66.6667,20.0,80.0,0.0,85.7143,14.2857,21.4286,0.0,42.8571,28.5714,71.4286,4.4164,1.6408,0.0069,3.392,4.9849,6.5553,22.3946,36.1491,40.3256,43.558,43.7999,42.1492,24.4641,37.3552,40.3312,40.7,39.6405,36.9631,0.2529,1.3518,2.8669,7.3525,10.1919,14.8149,0.2762,1.3969,2.8673,6.8701,9.224,12.9921,13.3915,13.8685,13.63,13.448,13.636,13.824,13.8661,13.4139,13.64,12.8964,20.0801,5.7128,7.3755,19.5512,13.4633,9.6711,20.0078,14.8394,2.7305,5.4254,7.3676,8.7464,8.0381,6.0709,15.89,16.5969,-0.5854,0.1855,-0.3999,35.0556,26.8231,0.3576,42.367,1.4032,-1846362.5275,90525988.0
2018-06-19,13.75,1107734.0,AZM.MI,13.6767,13.652,13.6757,12.8718,13.4271,14.7734,13.7192,13.681,13.6741,13.6141,13.3948,14.0392,13.7484,13.7495,13.7507,13.4358,13.1792,13.3376,13.4631,12.416,11.9632,9.8844,10.6639,11.8827,59.3703,53.4259,51.4931,49.0372,48.1421,47.3709,8.0724,5.7874,9.4273,18.1857,18.7396,13.6209,0.14,0.08,0.25,-0.345,-0.76,-2.7721,31.3725,29.6986,-10.7085,28.3057,11.0356,-55.649,0.1746,0.1746,0.1746,0.1746,0.1746,0.1746,18.7407,6.8518,2.9862,-1.9256,-3.7158,-5.2582,1.0103,1.0059,1.0185,0.9755,0.9476,0.8322,66.6667,33.3333,0.0,60.0,28.5714,71.4286,7.1429,14.2857,9.5238,38.0952,26.1905,69.0476,7.3968,0.3975,0.9004,3.72,5.2155,6.7099,19.7254,33.9125,38.9546,42.941,43.3573,41.8775,17.0083,33.6439,38.2593,39.8608,39.0588,36.611,0.2136,1.1264,2.5023,6.8723,9.7515,14.5072,0.1842,1.1175,2.4577,6.3793,8.7848,12.6828,13.4182,13.9352,13.6767,13.4428,13.652,13.8612,13.88,13.4714,13.6757,12.8718,20.0411,5.7024,7.3556,19.4987,13.4271,9.622,19.9249,14.7734,2.625,4.8313,6.674,8.3138,7.7891,5.9986,15.8686,16.5932,-0.5397,0.1829,-0.3568,50.9744,35.1583,0.2558,52.0455,1.5359,-879293.1624,89418254.0
2018-06-20,13.79,682952.0,AZM.MI,13.775,13.686,13.6743,13.8568,13.3764,14.7094,13.7758,13.727,13.7027,13.7366,13.4278,13.9935,13.7886,13.7875,13.7881,13.5018,13.2338,13.3288,13.5624,12.5187,11.973,11.1181,10.6862,11.9052,63.2931,54.3442,51.9188,49.1954,48.2543,47.4461,13.0706,5.66,8.2994,17.0897,18.066,13.4463,0.295,0.17,-0.01,13.79,-1.065,-2.6895,100.0,131.6667,121.496,-20.2048,20.461,-46.5128,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,26.5862,8.6885,3.8376,-1.6091,-3.4914,-5.1078,1.0219,1.0125,0.9993,0.0,0.9283,0.8368,100.0,0.0,100.0,40.0,14.2857,57.1429,0.0,7.1429,4.7619,33.3333,23.8095,66.6667,23.0669,5.1504,1.5315,2.8425,4.5934,6.2895,15.8765,31.8171,37.7546,42.4412,43.0059,41.6619,25.397,35.2724,38.929,40.0952,39.2285,36.7314,0.1424,0.9011,2.1449,6.3814,9.2872,14.1618,0.2278,0.999,2.2116,6.0287,8.4715,12.4858,13.7394,13.8106,13.775,13.4545,13.686,13.9175,13.8752,13.4734,13.6743,13.8568,14.5062,13.2074,7.3358,19.4171,13.3764,9.5775,19.8413,14.7094,2.1679,4.1077,5.8853,7.7882,7.4571,5.869,15.8478,16.5895,-0.4949,0.1791,-0.3158,74.641,53.557,0.2452,59.768,1.6673,-859780.2481,90101206.0
2018-06-21,13.53,970777.0,AZM.MI,13.69,13.67,13.6543,13.7811,13.3219,14.6379,13.6533,13.675,13.6666,13.693,13.4418,13.9386,13.604,13.6602,13.6955,13.4917,13.2385,13.2981,13.5536,12.5357,12.018,11.3888,10.7073,11.9261,32.6026,46.8401,48.6794,48.149,47.5523,46.999,20.8141,6.2617,7.7365,16.2079,17.4854,13.2955,-0.255,-0.08,-0.14,-1.06,-1.145,-3.0016,-69.2737,-43.1706,-41.4382,-64.9653,14.7097,-51.8926,-0.8205,-0.8205,-0.8205,-0.8205,-0.8205,-0.8205,-34.7948,-6.3198,-2.6412,-3.7021,-4.8954,-6.0021,0.9815,0.9941,0.9898,0.9273,0.922,0.8184,66.6667,33.3333,80.0,20.0,0.0,42.8571,71.4286,0.0,0.0,28.5714,21.4286,64.2857,36.3011,8.6685,4.3594,4.7437,5.8735,7.1108,32.8904,35.8051,39.3281,42.8905,43.3031,41.8631,15.371,30.0927,36.0424,39.0056,38.4985,36.3047,0.3249,0.9509,2.0685,6.1556,9.0749,14.0546,0.1519,0.7992,1.8957,5.5981,8.0681,12.1885,13.4614,13.9186,13.69,13.4104,13.67,13.9296,13.8793,13.4293,13.6543,13.7811,14.3062,13.256,7.3085,19.3353,13.3219,9.526,19.7499,14.6379,2.4339,3.9258,5.5533,7.5768,7.3758,5.908,15.8246,16.5857,-0.4561,0.1553,-0.3008,58.5822,61.3992,0.4685,46.5465,1.7974,-1531856.6328,89130429.0
2018-06-22,13.64,1068604.0,AZM.MI,13.6533,13.699,13.6571,13.7161,13.2671,14.5719,13.6283,13.665,13.663,13.6742,13.4707,13.8922,13.6219,13.6503,13.6812,13.5123,13.2638,13.2808,13.558,12.5728,12.028,11.5781,10.7291,11.9467,48.462,50.4579,50.2127,48.6467,47.8891,47.2146,25.9764,6.7431,7.2541,15.389,16.9324,13.1482,-0.11,0.145,0.02,-0.91,-1.15,-2.7732,-49.2537,-70.8661,-29.2722,-63.6364,17.8122,-49.026,0.5128,0.5128,0.5128,0.5128,0.5128,0.5128,-3.0761,0.9159,0.4254,-2.7067,-4.2219,-5.5709,0.992,1.0107,1.0015,0.9375,0.9222,0.831,33.3333,0.0,60.0,0.0,71.4286,28.5714,64.2857,0.0,4.7619,23.8095,19.0476,61.9048,36.3011,8.6685,4.3594,4.7437,5.8735,7.1108,25.3768,32.7951,37.6975,42.272,42.8841,41.6154,11.8596,27.5629,34.548,38.4431,38.126,36.09,0.2166,0.7607,1.773,5.7159,8.6428,13.72,0.1012,0.6394,1.6248,5.1982,7.6839,11.8983,13.4402,13.8665,13.6533,13.4984,13.699,13.8996,13.8809,13.4334,13.6571,13.7161,14.0252,13.4069,7.2874,19.2469,13.2671,9.4818,19.662,14.5719,2.086,3.4012,4.9258,7.0809,7.036,5.7549,15.8028,16.5818,-0.4202,0.1434,-0.2768,47.6237,60.2823,0.8022,50.3982,1.9262,-1230455.5045,90199033.0
2018-06-25,13.3,797894.0,AZM.MI,13.49,13.602,13.6129,13.6693,13.1986,14.4997,13.4517,13.532,13.5737,13.6187,13.4737,13.8331,13.3759,13.4558,13.5218,13.4453,13.2289,13.2349,13.4985,12.7114,12.0903,11.6822,10.7506,11.9642,23.1766,39.9526,45.3291,47.1405,46.9115,46.6142,40.1115,10.0698,7.7798,14.77,16.4669,13.0233,-0.49,-0.485,-0.31,-0.655,-1.44,-3.0326,-100.0,-166.6667,-178.783,-195.0617,9.058,-57.6669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-53.6469,-20.0948,-9.3419,-5.719,-6.1771,-6.7716,0.9645,0.9648,0.9772,0.9531,0.9023,0.8143,0.0,100.0,40.0,100.0,57.1429,100.0,100.0,0.0,0.0,19.0476,16.6667,59.5238,68.3817,23.3766,10.9344,6.7225,7.1572,7.9025,39.5362,37.5087,39.6838,42.8247,43.2383,41.8415,7.424,23.2949,31.8609,37.4296,37.4624,35.7127,0.3594,0.8236,1.7347,5.5226,8.4462,13.6083,0.0675,0.5115,1.3927,4.8269,7.318,11.615,13.2067,13.7733,13.49,13.2498,13.602,13.9542,13.9502,13.2755,13.6129,13.6693,14.0157,13.3229,7.255,19.1421,13.1986,9.4255,19.5739,14.4997,2.2784,3.3018,4.6952,6.9259,6.994,5.8223,15.7777,16.5777,-0.3926,0.1106,-0.282,20.957,42.3877,0.9946,45.4211,2.0536,-2028349.5045,89401139.0
